    5164,   0.179637,   1.197522,   0.151560
    5180,   0.065128,   1.218641,   0.125923
    5195,  -0.020082,   1.249405,   0.101508
    5211,  -0.085027,   1.299945,   0.185009
    5227,  -0.127754,   1.342184,   0.279497
    5243,  -0.173656,   1.404688,   0.435268
    5258,  -0.211011,   1.473540,   0.598608
    5274,  -0.213575,   1.545444,   0.717512
    5289,  -0.190991,   1.531160,   0.757309
    5305,  -0.151926,   1.449857,   0.733382
    5321,  -0.129463,   1.327535,   0.711408
    5336,  -0.120918,   1.285540,   0.704083
    5352,  -0.116523,   1.258439,   0.695050
    5367,  -0.111640,   1.243057,   0.686993
    5383,  -0.104804,   1.225478,   0.668437
    5399,  -0.069157,   1.115852,   0.461637
    5414,  -0.095282,   1.043582,   0.357016
    5430,  -0.249710,   0.786120,   0.203321
    5445,  -0.301715,   0.653665,   0.262772
    5461,  -0.142648,   0.427333,   0.236159
    5477,   0.359092,   0.176830,   0.106879
    5492,   2.061344,  -0.263383,   0.232619
    5508,   1.801196,  -0.212843,   0.007264
    5524,   1.300555,  -0.335897,   0.101264
    5539,   0.961423,  -0.324666,   0.174266
    5555,   0.565647,  -0.441006,   0.168406
    5571,   0.423549,  -0.803943,   0.071599
    5586,   0.920527,  -1.251236,  -0.200513
    5602,   1.461454,  -0.899896,  -0.372154
    5617,   1.444851,  -0.442105,  -0.174632
    5633,   1.274919,  -0.231154,   0.168895
    5649,   1.116218,  -0.537936,   0.535494
    5664,   0.904779,  -0.673076,   0.647928
    5680,   0.492034,  -0.835439,   0.785753
    5696,   0.340780,  -0.920772,   0.771104
    5711,   0.031191,  -1.072514,   0.657694
    5727,  -0.154367,  -1.174815,   0.568577
    5742,  -0.474211,  -1.284197,   0.455289
    5758,  -0.588720,  -1.296893,   0.464567
    5774,  -0.660990,  -1.292254,   0.543673
    5789,  -0.677348,  -1.275652,   0.592993
    5805,  -0.662089,  -1.255387,   0.640237
    5820,  -0.506928,  -1.285418,   0.646463
    5836,  -0.326497,  -1.322774,   0.613258
    5852,   0.007752,  -1.423122,   0.555515
    5867,   0.361045,  -1.468290,   0.472624
    5883,   0.416346,  -1.202161,   0.539889
    5899,   0.444790,  -1.128670,   0.558323
    5914,   0.474821,  -1.101813,   0.539034
    5930,   0.314167,  -0.718245,   0.437466
    5945,   0.302326,  -0.378502,   0.338461
    5961,   0.388635,  -0.384240,   0.241042
    5977,   0.352744,  -0.466520,   0.105048
    5992,   0.345175,  -0.516084,   0.095160
    6008,   0.330403,  -0.453214,   0.131050
    6024,   0.245804,  -0.221388,   0.082219
    6039,   0.083196,   0.295001,   0.195263
    6055,   0.840078,   0.866813,  -0.529878
    6070,   1.805225,   2.724348,   0.246048
    6086,   0.640359,   1.674724,  -0.016175
    6101,   0.265214,   0.114692,   0.693463
    6117,   0.288531,   0.230300,   0.728987
    6133,   0.295611,   0.578465,   0.802234
    6149,   0.368248,   0.805896,   0.791613
    6164,   0.285845,   1.026491,   0.560032
    6180,   0.322713,   0.881951,   0.438198
    6195,   0.360801,   0.536959,   0.526582
    6211,   0.279253,   0.755478,   0.553684
    6227,   0.292193,   0.752670,   0.664652
    6242,   0.273637,   0.765733,   0.697735
    6258,   0.456510,   0.854605,   0.906733
    6274,   0.723860,   0.974730,   1.163340
    6289,   0.919185,   1.122932,   1.374779
    6305,   1.061771,   1.243789,   1.694867
    6320,   1.071782,   1.279924,   1.857963
    6336,   1.012452,   1.327779,   1.935360
